"order_timestamp","user_id","order_number","total_item_amount","total_shipping_fee","total_point_spent"
"2019-06-15 19:59:02.366",10163,"76324369506517362",17000,2500,2500
"2019-06-15 20:17:30.336",6048,"73305479506510880",36000,4500,1000
"2019-06-15 20:31:12.734",4748,"73727289506511224",19500,2500,3000
"2019-06-15 20:33:47.179",7960,"38172489506513776",17000,2500,4000
"2019-06-15 20:56:22.013",784,"51028799506512434",21800,2500,4000
"2019-06-15 21:22:04.686",8547,"78642310606517901",103100,2500,2000
"2019-06-15 21:28:02.978",4291,"97928610606514651",39000,2500,3000
"2019-06-15 21:35:41.08",2849,"38014120606516353",52600,2500,4000
"2019-06-15 21:44:56.164",5398,"28169620606519359",54000,5000,2000
"2019-06-15 21:59:41.723",87,"62718530606516789",26000,2500,2000
"2019-06-15 22:04:16.866",8238,"76865830606517483",51500,2500,4000
"2019-06-15 22:12:02.461",5950,"36422340606516007",145400,5000,0
"2019-06-15 22:35:38.34",5411,"44383750606510225",40800,2500,3000
"2019-06-15 22:39:47.672",7285,"57678950606511600",18900,2500,2000
"2019-06-15 22:46:27.848",8393,"25878360606515905",46800,2500,4000
"2019-06-15 23:16:55.583",12232,"29551280606515811",20150,2500,4000
"2019-06-15 23:18:21.885",3738,"68810380606516591",16500,2500,4000
"2019-06-15 23:20:19.045",3596,"64091480606515448",26700,2500,4000
"2019-06-15 23:23:42.283",8543,"48222680606513529",20000,2500,4000
"2019-06-15 23:24:44.598",12232,"99548680606511522",31650,2500,0
"2019-06-15 23:32:00.909",7995,"01902190606515713",26000,2500,2000
"2019-06-15 23:45:27.835",10525,"04872990606518066",5900,2500,2000
"2019-06-15 23:49:36.384",11131,"78367101606518804",28400,2500,1000
"2019-06-15 23:49:49.853",5473,"65898101606518446",53800,2500,4000
"2019-06-15 23:53:14.283",3448,"68249301606519579",47600,2500,0
"2019-06-15 23:55:47.64",5398,"75674501606519614",18000,2500,0
"2019-06-15 23:56:52.151",2476,"35121601606515665",5500,2500,4000
"2019-06-16 00:02:44.437",8452,"83446901606518439",25500,2500,3000
"2019-06-16 00:04:05.772",11536,"37754011606518181",107000,0,3000
"2019-06-16 00:09:05.006",7445,"90054311606519019",74900,0,3000
"2019-06-16 00:13:46.898",8532,"10962611606519286",22000,2500,4000
"2019-06-16 00:22:07.858",3193,"26872121606519035",6500,2500,4000
"2019-06-16 00:33:59.601",4046,"20693821606511026",14500,2500,2000
"2019-06-16 00:34:08.497",7932,"40584821606512962",33700,5000,0
"2019-06-16 01:09:42.312",5671,"32328941606515051",81200,9500,4000
"2019-06-16 01:09:44.299",1839,"00348941606511322",16900,2500,3000
"2019-06-16 01:29:57.355",11778,"96379161606515598",16900,2000,3000
"2019-06-16 01:37:39.755",1484,"85795661606510480",13000,2500,3000
"2019-06-16 01:43:27.956",6053,"75970071606514223",87800,12500,2000
"2019-06-16 01:44:16.31",7969,"11365071606517930",9500,2500,0
"2019-06-16 02:07:00.574",5217,"87502481606518224",9900,2500,1000
"2019-06-16 02:19:35.847",1874,"84857191606512272",32000,2500,4000
"2019-06-16 02:46:16.33",6246,"43367702606515564",49900,2500,3000
"2019-06-16 03:21:18.892",7318,"59887822606512745",44900,9500,3000
"2019-06-16 03:23:59.235",1512,"83293032606514979",27300,2500,3000
"2019-06-16 03:47:47.69",4878,"39676442606517760",16500,2500,4000
"2019-06-16 06:40:11.612",5850,"41611843606512983",52560,7000,1000
"2019-06-16 07:29:43.272",11426,"67238773606513929",20900,5000,3000
"2019-06-16 08:49:48.323",10139,"72388524606518220",85500,7500,0
"2019-06-16 09:27:56.279",8401,"28267844606514986",29800,2500,3000
"2019-06-16 09:39:39.84",138,"34897554606513050",13000,2500,2000
"2019-06-16 10:05:41.436",8401,"04414174606514864",47800,2500,0
"2019-06-16 10:17:08.558",1171,"06582874606518026",105000,0,3000
"2019-06-16 10:51:59.991",7877,"59991994606518884",49700,5000,4000
"2019-06-16 11:31:57.699",2211,"20771325606518899",19600,2500,4000
"2019-06-16 11:32:24.426",6525,"72444325606513766",68510,0,3000
"2019-06-16 11:40:28.507",3195,"11582825606510111",105000,0,0
"2019-06-16 11:42:06.041",10229,"54062925606511723",19800,2500,4000
"2019-06-16 11:57:40.627",5827,"13606835606512668",80660,7000,1000
"2019-06-16 12:04:40.239",267,"04208245606513069",9900,2500,3000
"2019-06-16 12:06:14.078",3195,"97047345606513109",43000,2500,0
"2019-06-16 12:49:55.702",8581,"90759965606518708",53700,2500,3000
"2019-06-16 13:05:00.807",12094,"80800975606517722",22000,2500,3000
"2019-06-16 13:10:08.202",6232,"60280285606510591",18800,2500,4000
"2019-06-16 13:16:11.617",1118,"02617585606511090",25700,2500,2000
"2019-06-16 13:23:35.767",4193,"96751095606511596",16900,0,0
"2019-06-16 13:47:07.1",10832,"30172406606519935",98000,0,4000
"2019-06-16 13:55:11.514",11641,"51511906606515503",11800,2500,1000
"2019-06-16 14:09:35.045",1388,"94057716606516316",12500,2500,3000
"2019-06-16 14:20:50.291",8564,"39205426606510609",27000,2500,4000
"2019-06-16 14:27:51.387",8333,"00417826606514722",13400,2500,2000
"2019-06-16 15:07:55.065",1292,"86057256606512959",17000,2500,4000
"2019-06-16 15:17:34.287",2646,"88245856606519469",13900,2500,1000
"2019-06-16 15:35:25.448",12452,"94452966606512366",24000,2500,3000
"2019-06-16 16:01:15.286",11927,"69257486606515861",29500,2500,4000
"2019-06-16 16:05:13.909",3286,"52931786606517376",65600,0,1000
"2019-06-16 16:08:11.642",9141,"64619886606510971",27500,5000,1000
"2019-06-16 16:10:24.912",107,"51942096606514988",5900,2500,4000
"2019-06-16 16:16:43.774",8702,"57730496606512881",19000,2500,3000
"2019-06-16 16:27:22.518",6342,"62524007606518561",20000,2500,3000
"2019-06-16 16:31:13.891",2104,"29837207606518168",23200,2500,4000
"2019-06-16 16:37:04.517",1342,"81542607606519947",55300,0,4000
"2019-06-16 16:45:44.267",2373,"27244117606515930",39900,4500,2000
"2019-06-16 16:48:35.991",7687,"59951317606514783",22000,5000,0
"2019-06-16 16:50:21.665",7889,"76612417606510974",19500,2500,4000
"2019-06-16 16:56:21.282",4656,"68218717606512496",28500,2500,1000
"2019-06-16 16:58:16.196",1299,"99169817606512886",43800,2500,2000
"2019-06-16 17:25:58.895",8353,"69885537606512730",9800,2500,1000
"2019-06-16 17:46:30.983",8537,"58909747606518783",24900,2500,3000
"2019-06-16 17:48:28.631",469,"83680947606510671",22300,2500,4000
"2019-06-16 17:49:02.632",5265,"33624947606514693",58400,5000,4000
"2019-06-16 17:59:07.232",3314,"53274557606516046",17700,2500,2000
"2019-06-16 18:07:53.841",5915,"84837067606513738",46800,2500,3000
"2019-06-16 18:11:57.681",8547,"38671367606515223",119600,2500,0
"2019-06-16 18:13:26.96",177,"16960467606513309",44900,2500,0
"2019-06-16 18:14:36.735",10567,"63767467606514649",24800,2500,3000
"2019-06-16 18:18:12.846",8737,"94829667606514512",36500,2500,0
"2019-06-16 18:29:52.152",6787,"55129377606515284",23000,2500,4000
"2019-06-16 18:39:01.617",7599,"22614977606519696",32300,5000,4000
"2019-06-16 18:39:33.649",1124,"15637977606512274",31300,2500,4000
"2019-06-16 18:53:34.957",10496,"85941887606510279",63700,5000,4000
"2019-06-16 19:00:15.751",5010,"25751297606518429",23000,2500,2000
"2019-06-16 19:13:24.258",7729,"56240008606511217",39400,4500,3000
"2019-06-16 19:43:58.955",9372,"85983818606518592",55500,2500,4000
"2019-06-16 19:48:28.537",714,"93580128606517965",32100,5000,1000
"2019-06-16 19:57:54.507",3448,"01547628606511900",47600,2500,0
"2019-06-16 20:01:18.482",5967,"58487828606512370",7600,2500,3000
"2019-06-16 20:01:27.289",5595,"09278828606513014",11500,2500,2000
"2019-06-16 20:03:33.637",2211,"93631038606511731",19600,2500,0
"2019-06-16 20:04:08.095",5610,"89084038606514974",19800,2500,0
"2019-06-16 20:05:24.225",4748,"82242138606517536",19500,2500,0
"2019-06-16 20:10:52.389",7318,"09325438606515276",40400,5000,0
"2019-06-16 20:15:53.556",104,"95535738606517066",22200,2500,0
"2019-06-16 20:16:05.263",460,"66256738606510775",12500,2500,2000
"2019-06-16 20:18:48.726",1529,"92782938606514312",33000,2500,0
"2019-06-16 20:20:45.404",7726,"70454048606510741",26800,2500,2000
"2019-06-16 20:25:31.885",4362,"09813348606513640",18900,2500,3000
"2019-06-16 20:33:45.574",5345,"67552848606510347",11500,2500,2000
"2019-06-16 20:39:20.807",2733,"80806158606516361",17000,2500,0
"2019-06-16 20:42:07.536",6557,"93572358606518848",31400,2500,4000
"2019-06-16 21:01:40.274",5149,"57200568606517178",11900,2500,2000
"2019-06-16 21:13:13.991",450,"39939178606515900",77470,0,3000
"2019-06-16 21:16:30.904",7778,"70909378606516142",16300,2500,3800
"2019-06-16 21:20:09.476",10438,"87490678606513099",118900,15000,3000
"2019-06-16 21:30:13.435",3472,"83431288606519663",52000,5000,1000
"2019-06-16 21:33:45.39",5950,"29352488606514198",145400,5000,4000
"2019-06-16 21:36:40.847",7941,"65800688606516986",63400,0,4000
"2019-06-16 21:39:33.855",121,"07837788606517964",24900,2500,3000
"2019-06-16 21:42:48.909",7761,"41986988606510248",6500,2500,1000
"2019-06-16 21:46:29.771",3910,"37798198606516873",21000,2500,4000
"2019-06-16 21:47:56.872",1798,"37867298606510329",13500,2500,2000
"2019-06-16 21:52:55.534",9537,"53557598606512048",65500,0,3000
"2019-06-16 21:57:32.313",12232,"51325898606510587",36550,2500,0
"2019-06-16 21:58:50.066",3193,"76003998606515940",6500,2500,0
"2019-06-16 22:16:15.885",2078,"68857909606514632",19600,2500,0
"2019-06-16 22:19:25.499",4151,"00556119606519971",37900,0,1000
"2019-06-16 22:30:04.849",208,"05840819606517748",25410,4500,2000
"2019-06-16 22:30:53.999",8359,"32045819606513240",23000,2500,2000
"2019-06-16 22:34:30.102",649,"30107029606511485",149000,0,4000
"2019-06-16 22:35:54.945",4366,"64945129606514264",44400,5000,2000
"2019-06-16 22:35:55.212",7434,"51255129606512582",27200,2500,0
"2019-06-16 22:36:42.852",8238,"45820229606513304",51500,2500,0
"2019-06-16 22:38:37.286",2619,"88271329606517914",25700,2500,4000
"2019-06-16 22:40:55.171",3065,"47155429606514248",98800,0,3000
"2019-06-16 22:43:37.242",1839,"34271629606515421",16900,2500,0
"2019-06-16 22:50:08.311",8452,"31380039606514086",25500,2500,0
"2019-06-16 22:59:04.508",5250,"90544539606513907",5900,2500,0
"2019-06-16 23:00:08.379",8461,"28380639606519788",32700,2500,1000
"2019-06-16 23:05:28.912",4499,"51982939606517371",29800,2000,3000
"2019-06-16 23:09:53.636",6851,"73639149606514858",1500,2000,3000
"2019-06-16 23:16:42.682",4332,"38620649606514860",62100,2500,4000
"2019-06-16 23:18:02.985",7932,"68928649606511249",33700,5000,2000
"2019-06-16 23:28:45.805",6242,"90852359606519923",89000,0,4000
"2019-06-16 23:30:17.521",4298,"42571459606518194",32000,5000,4000
"2019-06-16 23:34:10.34",6048,"24305659606519026",36000,4500,0
"2019-06-16 23:44:39.615",7275,"61697269606516751",26700,2500,1000
"2019-06-16 23:50:52.832",2179,"33825669606511296",96820,4500,3000
"2019-06-16 23:53:54.474",1288,"77443869606511467",28500,2500,4000
"2019-06-16 23:57:22.296",11,"79224079606514540",42600,2500,4000
"2019-06-16 23:57:28.289",2427,"09284079606517034",48600,2500,4000
"2019-06-17 00:06:39.309",1171,"11399579606519325",105000,0,0
"2019-06-17 00:20:24.796",7808,"79742489606513740",7600,2500,2000
"2019-06-17 00:24:58.583",9260,"68589689606510655",30500,5000,1000
"2019-06-17 00:25:40.063",9193,"56004789606510867",42000,2500,3000
"2019-06-17 00:33:15.386",3166,"78359199606517224",19300,2500,4000
"2019-06-17 00:38:07.931",5349,"43978499606517347",24800,2500,4000
"2019-06-17 00:44:54.201",8033,"20249899606514105",70800,5000,2000
"2019-06-17 00:49:12.858",534,"06825100706516576",16500,2500,4000
"2019-06-17 01:02:55.385",9395,"68357900706515066",26500,2500,2000
"2019-06-17 01:13:01.304",6890,"70318510706518572",6900,2500,4000
"2019-06-17 01:21:35.139",2715,"24159020706519732",22400,5000,3000
"2019-06-17 01:31:26.182",7275,"38168620706511358",26700,2500,0
"2019-06-17 01:51:51.356",10115,"85311930706514147",16500,2500,0
"2019-06-17 01:53:23.773",7143,"57730040706515621",104810,0,2000
"2019-06-17 02:27:15.12",7001,"12153060706519915",102100,7500,3000
"2019-06-17 02:28:38.191",5505,"29181160706517127",23000,5000,0
"2019-06-17 02:42:20.986",6497,"78904960706514311",53500,5000,1000
"2019-06-17 02:50:02.566",8115,"76520470706519769",60800,9500,3000
"2019-06-17 03:08:55.489",847,"19453580706518360",266800,0,2000
"2019-06-17 03:37:29.164",2807,"77194201706517739",85200,10000,2000
"2019-06-17 04:00:40.926",7270,"53904611706514875",44700,2500,2000
"2019-06-17 04:25:24.438",10411,"24442131706513897",17500,2500,2000
"2019-06-17 05:11:27.219",10411,"02278851706518949",55000,2500,0
"2019-06-17 05:19:41.028",1364,"23018361706516485",6000,2500,3000
"2019-06-17 05:35:54.602",7137,"60645371706519276",15300,2500,4000
"2019-06-17 06:49:42.77",3602,"57728712706515132",32000,2500,3000
"2019-06-17 07:00:44.879",1861,"79844422706511226",11900,2500,0
"2019-06-17 07:37:37.191",5520,"39175642706516132",70500,0,0
"2019-06-17 07:47:47.941",698,"64976252706512487",40500,2500,0
"2019-06-17 07:49:33.448",3440,"15437352706516220",73500,0,4000
"2019-06-17 08:48:05.268",1934,"96258882706514324",6500,2500,4000
"2019-06-17 09:06:27.62",7434,"12678992706511720",57200,2500,2000
"2019-06-17 09:12:12.006",1415,"70023303706515533",19600,2500,0
"2019-06-17 09:20:29.875",595,"77892803706514982",13000,2500,0
"2019-06-17 10:17:40.165",9110,"66106243706518401",8500,2500,4000
"2019-06-17 10:21:12.696",2516,"79627443706517963",37800,2500,3000
"2019-06-17 10:49:34.531",5030,"33547163706518473",22800,2500,0
"2019-06-17 11:25:47.784",7283,"58774383706513886",38000,2500,3000
"2019-06-17 11:31:54.571",1369,"97541783706512979",11500,2500,2000
"2019-06-17 11:49:12.067",10200,"86025793706511697",16200,2500,2000
"2019-06-17 11:56:55.29",8522,"49251204706517129",28900,2500,4000
"2019-06-17 11:59:43.638",3563,"83638304706516388",65000,0,3000
"2019-06-17 12:01:15.024",5876,"52057404706511563",19800,2500,3000
"2019-06-17 12:07:13.513",3340,"41533804706515721",23000,2500,2000
"2019-06-17 12:25:35.72",2500,"32753914706511956",51830,0,0
"2019-06-17 12:32:44.906",8022,"90946324706512417",20400,2000,4000
"2019-06-17 12:36:16.989",11871,"29967524706512626",14900,2500,3000
"2019-06-17 12:36:56.756",8022,"85761624706515974",20400,2000,0
"2019-06-17 12:55:00.508",11174,"21500734706512828",39500,2500,1000
"2019-06-17 13:07:16.143",11269,"54163444706517509",46800,2500,3000
"2019-06-17 13:08:51.517",10429,"81513544706517160",192500,2500,1000
"2019-06-17 13:09:17.079",8152,"28075544706517019",16500,2500,1000
"2019-06-17 13:16:27.988",1020,"19978944706513957",13700,2500,2000
"2019-06-17 13:21:40.763",1314,"46700354706514601",78600,5000,1000
"2019-06-17 13:24:44.769",7296,"27748454706518781",67400,5000,3000
"2019-06-17 13:33:07.051",1925,"35078954706512842",38900,2500,4000
"2019-06-17 13:36:42.744",8183,"74720264706514140",37000,2500,4000
"2019-06-17 13:40:52.717",6072,"02725464706514148",48000,2500,1000
"2019-06-17 13:43:19.501",938,"40599564706515795",22900,2000,0
"2019-06-17 13:46:48.618",1028,"22680864706518532",22000,2500,2000
"2019-06-17 13:56:08.231",123,"43286374706519640",23800,2500,1000
"2019-06-17 13:56:21.724",4077,"72718374706516478",50100,2500,3000
"2019-06-17 13:57:29.238",138,"14294474706519049",13000,2500,0
"2019-06-17 14:04:06.514",888,"71564874706517738",8080,2000,1000
"2019-06-17 14:11:27.184",4500,"68178284706513900",13500,2500,2000
"2019-06-17 14:25:53.73",8528,"44735194706511427",15900,2500,1000
"2019-06-17 14:31:52.412",9498,"51421594706516901",33500,5000,3000
"2019-06-17 14:39:53.421",8644,"52439994706516188",6500,2500,4000
"2019-06-17 14:45:55.13",5996,"43155305706512930",25800,2000,2000
"2019-06-17 15:27:22.395",4000,"99324825706516539",32500,2500,3000
"2019-06-17 15:27:44.368",12092,"17346825706517526",11900,2500,4000
"2019-06-17 15:51:56.941",10566,"34961345706512861",1500,2500,4000
"2019-06-17 15:56:24.437",5850,"83448545706512323",52560,7000,0
"2019-06-17 16:07:56.53",8738,"13567255706519939",64700,4500,2000
"2019-06-17 16:08:27.878",6781,"18870355706517676",47900,5000,1000
"2019-06-17 16:12:20.162",2400,"76104555706511591",35500,2500,4000
"2019-06-17 16:34:07.794",8401,"79774865706511238",47800,2500,0
"2019-06-17 16:35:25.904",2679,"50952965706517365",46400,4500,2000
"2019-06-17 16:44:24.759",4600,"16746475706517562",29700,2500,1000
"2019-06-17 16:58:12.787",12050,"09729285706514574",14900,2500,3000
"2019-06-17 17:02:44.844",2153,"64846585706517180",9900,2500,4000
"2019-06-17 17:10:56.61",1707,"11665095706519081",32300,2500,4000
"2019-06-17 17:12:37.94",1087,"14975195706519334",13000,2500,0
"2019-06-17 17:17:45.675",1638,"87656495706517076",119400,5000,3000
"2019-06-17 17:21:41.482",10515,"38410795706517429",22000,2500,3000
"2019-06-17 17:30:32.387",4043,"09323206706510011",50900,2500,1000
"2019-06-17 17:32:04.476",1512,"48442306706512221",27300,2500,0
"2019-06-17 17:36:39.899",6161,"20999506706510418",15000,2500,2000
"2019-06-17 17:36:47.918",10001,"12970606706514507",16500,2500,0
"2019-06-17 17:44:03.935",8167,"63934016706517690",18000,2500,0
"2019-06-17 17:49:36.897",1976,"00967316706518220",38000,2500,4000
"2019-06-17 17:53:01.926",1976,"72918516706519302",35000,2500,0
"2019-06-17 17:57:49.637",1702,"83696816706518016",19800,2500,0
"2019-06-17 17:58:09.876",1976,"77898816706516120",35000,2500,0
"2019-06-17 18:00:06.538",1874,"14560026706516308",32000,2500,0
"2019-06-17 18:02:58.118",6419,"91187126706516279",45100,2500,0
"2019-06-17 18:09:09.926",6525,"24994526706516446",62730,0,0
"2019-06-17 18:09:29.48",7577,"28496526706511192",13000,2500,0
"2019-06-17 18:17:23.546",3690,"05534036706510600",48000,2500,0
"2019-06-17 18:19:32.525",9653,"72527136706510298",22000,2500,0
"2019-06-17 18:32:15.423",10566,"42453936706517764",1500,2500,0
"2019-06-17 18:33:24.376",87,"87340046706511659",26000,2500,0
"2019-06-17 18:33:55.257",7995,"85253046706517078",26000,2500,0
"2019-06-17 18:34:37.305",4878,"80377046706516319",31800,2500,0
"2019-06-17 18:35:29.391",3596,"49392146706518674",26700,2500,0
"2019-06-17 18:35:45.21",9259,"11254146706519099",46900,7500,0
"2019-06-17 18:41:04.537",6912,"83546446706517655",14500,2000,0
"2019-06-17 18:45:36.953",1930,"45963746706511837",27000,2500,3000
"2019-06-17 18:48:26.961",1127,"17960946706510704",21900,5000,0
"2019-06-17 18:49:39.041",3448,"24097946706511873",13500,2500,0
"2019-06-17 18:52:40.378",5787,"97306156706510253",25000,2500,0
"2019-06-17 18:55:36.284",1930,"58263356706519771",76000,2500,0
"2019-06-17 18:56:28.768",11308,"96788356706515805",29500,5000,0
"2019-06-17 18:56:57.148",7351,"94171456706515052",22000,2500,0
"2019-06-17 18:59:38.853",7675,"45887556706512184",18000,2500,0
"2019-06-17 19:15:02.39",1848,"09320566706516916",22800,2500,1000
"2019-06-17 19:19:03.673",8543,"48634766706518891",24500,2500,0
"2019-06-17 19:28:56.267",5030,"86263376706511539",28300,2500,0
"2019-06-17 19:38:03.84",9420,"14838876706514893",45400,5000,0
"2019-06-17 19:46:03.063",825,"56036386706510920",49000,2500,0
"2019-06-17 19:46:18.892",535,"39887386706511052",54630,0,2000
"2019-06-17 19:47:38.164",3417,"56185486706515335",37200,2500,0
"2019-06-17 19:54:40.456",10575,"95408886706515972",57700,2500,4000
"2019-06-17 19:55:48.914",5183,"71984986706519663",89400,5000,0
"2019-06-17 20:12:13.85",11775,"35833996706511203",15000,2500,4000
"2019-06-17 20:14:41.25",9383,"35218007706514766",31700,2500,2000
"2019-06-17 20:14:56.529",3603,"03569007706516873",15900,2500,0
"2019-06-17 20:17:24.176",2478,"77144207706516161",71500,2500,4000
"2019-06-17 20:27:59.689",9113,"09697807706514109",29500,2500,0
"2019-06-17 20:28:49.488",784,"10592907706517405",21800,2500,0
"2019-06-17 20:29:56.051",6946,"35069907706512597",3200,2500,0
"2019-06-17 20:31:21.91",3944,"02918017706510741",38900,5000,3000
"2019-06-17 20:32:50.479",11426,"18407117706512258",25900,5000,0
"2019-06-17 20:39:57.951",8012,"25979517706517626",58500,0,4000
"2019-06-17 20:40:27.987",6704,"88972617706518542",22000,2500,2000
"2019-06-17 20:41:45.082",3738,"48050717706517228",16500,2500,0
"2019-06-17 20:41:59.872",3944,"37891717706515648",38400,2500,0
"2019-06-17 20:54:42.926",8618,"72928427706510255",11000,2500,2000
"2019-06-17 20:56:08.135",1644,"63186527706514939",85000,2500,1000
"2019-06-17 20:59:34.481",1072,"28447727706518744",24800,5000,0
"2019-06-17 21:00:36.946",7445,"74963827706513542",56000,0,0
"2019-06-17 21:06:54.919",10525,"22941237706512025",11500,2500,0
"2019-06-17 21:09:35.769",6208,"07757337706515612",108800,2500,4000
"2019-06-17 21:12:37.46",5339,"56475537706514302",5000,2500,0
"2019-06-17 21:18:34.708",1835,"11741937706519734",21610,2000,2500
"2019-06-17 21:22:25.129",7318,"13154147706513137",6500,2500,0
"2019-06-17 21:26:49.521",2047,"42590447706519340",30400,2500,3000
"2019-06-17 21:30:31.487",11996,"88413647706510215",39300,7500,4000
"2019-06-17 21:35:33.825",5137,"92833947706516262",26700,2500,4000
"2019-06-17 21:40:50.644",9296,"54605257706510625",15900,2500,4000
"2019-06-17 21:50:14.213",6246,"61241857706517509",49900,2500,0
"2019-06-17 21:59:38.213",384,"61287367706511737",27000,2500,4000
"2019-06-17 22:11:54.308",220,"11341177706518109",11500,2500,0
"2019-06-17 22:13:41.173",220,"67112277706514870",11500,2500,0
"2019-06-17 22:14:44.882",546,"58848277706514466",155000,2500,0
"2019-06-17 22:24:42.734",9269,"73728877706514954",27200,2500,0
"2019-06-17 22:26:05.691",6887,"29656977706518076",21300,2500,4000
"2019-06-17 22:27:55.067",8393,"07057087706518085",46800,2500,0
"2019-06-17 22:28:35.659",904,"26651187706517923",9400,2500,2000
"2019-06-17 22:35:11.742",4640,"34711587706519743",26000,2500,0
"2019-06-17 22:38:54.829",4085,"03843787706511488",8500,2500,1000
"2019-06-17 22:54:08.362",1081,"46384697706519853",35000,2500,4000
"2019-06-17 22:57:25.678",2024,"08654897706514491",194670,2500,0
"2019-06-17 23:00:23.288",5398,"98232008706515806",53000,2500,0
"2019-06-17 23:08:54.957",8199,"06943508706516831",16500,2500,3000
"2019-06-17 23:17:29.32",1500,"32394018706514594",77800,0,0
"2019-06-17 23:26:13.786",11691,"98737518706513878",41500,2500,3000
"2019-06-17 23:29:00.956",553,"46904718706513123",12500,2500,4000
"2019-06-17 23:40:42.186",11734,"20224428706511145",33500,5000,4000
"2019-06-17 23:46:42.666",105,"96620828706512344",17900,2500,2000
"2019-06-17 23:47:14.985",3453,"68943828706512110",36720,2000,4000
"2019-06-17 23:52:09.191",12045,"29192138706518695",30900,5000,0
"2019-06-17 23:54:17.063",11131,"46075238706519560",28400,2500,0
"2019-06-18 00:11:52.949",4515,"05921348706517706",9900,2500,2000
"2019-06-18 00:15:42.272",972,"57224548706514560",17010,2000,2000
"2019-06-18 00:23:49.661",4579,"46692058706519430",265000,2500,3000
"2019-06-18 00:26:41.873",5480,"47810258706511809",25000,2500,1000
"2019-06-18 00:33:32.049",479,"25021658706513351",13000,2500,4000
"2019-06-18 00:40:30.405",7705,"70403068706518080",17500,2500,4000
"2019-06-18 00:46:07.137",5515,"14176368706513743",7000,2500,0
"2019-06-18 00:47:00.97",1503,"17902468706519031",89000,0,4000
"2019-06-18 00:54:22.854",7960,"75826868706510571",26000,2500,0
"2019-06-18 01:02:08.316",1823,"81382378706512927",45200,2500,1000
"2019-06-18 01:03:32.902",6887,"30921478706519757",21300,2500,0
"2019-06-18 01:04:59.016",4455,"71099478706514152",20000,2500,3000
"2019-06-18 01:16:55.206",3892,"52251288706514168",34000,2500,4000
"2019-06-18 01:25:54.175",6053,"58145788706519749",87800,12500,0
"2019-06-18 01:26:49.495",11649,"69490888706519838",34030,2000,2000
"2019-06-18 01:28:03.66",724,"26638888706510134",60040,0,3000
"2019-06-18 01:28:38.322",232,"62381988706514402",90800,5000,4000
"2019-06-18 01:39:15.089",6582,"29055598706513936",31800,2500,3000
"2019-06-18 01:45:43.809",196,"01834998706516754",75600,0,4000
"2019-06-18 01:48:49.673",7888,"57692109706512152",15900,2500,2000
"2019-06-18 02:09:41.005",464,"90018319706519282",24310,2000,3000
"2019-06-18 02:12:31.109",4140,"31115519706511826",20400,2500,2000
"2019-06-18 02:14:46.923",2214,"52968619706519249",28000,2500,1000
"2019-06-18 02:24:48.237",2135,"83288229706510360",22410,2000,2000
"2019-06-18 02:25:26.465",3914,"86462329706514695",191700,0,3000
"2019-06-18 02:32:19.227",10486,"03293729706515230",130000,2500,2000
"2019-06-18 02:34:25.866",4669,"86856829706516962",17000,2500,4000
"2019-06-18 03:04:11.05",1769,"15015649706510877",11000,2500,4000
"2019-06-18 03:44:47.76",3908,"07778079706517738",35400,2500,4000
"2019-06-18 04:33:05.336",111,"14358999706510273",21000,2500,0
"2019-06-18 05:45:02.647",1321,"25620340806517437",19500,2500,2000
"2019-06-18 05:53:31.125",9806,"62111840806515511",15600,2500,0
"2019-06-18 06:29:09.15",10116,"15194960806512303",23000,2500,3000
"2019-06-18 06:35:34.596",952,"79543370806517421",55300,5000,1000
"2019-06-18 08:20:20.122",12338,"52102631806513331",14500,2500,0
"2019-06-18 08:26:08.115",5201,"61186931806510347",6500,2500,4000
"2019-06-18 08:34:12.765",5602,"66725441806512766",20800,2500,3000
"2019-06-18 08:48:48.564",12455,"56582351806514756",8500,2500,2000
"2019-06-18 09:27:15.136",4475,"83153671806515276",14000,5000,1000
"2019-06-18 09:37:01.837",7857,"93812281806511200",71500,0,2000
"2019-06-18 10:06:30.814",6999,"51809991806515046",59700,5000,0
"2019-06-18 10:07:29.645",4546,"25694002806516080",18700,2500,3000
"2019-06-18 10:11:02.167",795,"86126202806514518",13800,2500,1000
"2019-06-18 10:14:47.802",975,"70878402806512990",19000,2500,1000
"2019-06-18 10:41:17.402",11860,"14477022806512703",31800,2500,1000
"2019-06-18 10:44:03.289",5743,"09234222806515486",36500,2500,1000
"2019-06-18 10:58:28.549",5139,"15580132806516495",24500,2500,0
"2019-06-18 11:10:05.105",660,"70150832806510939",19800,2500,3000
"2019-06-18 11:19:34.466",1854,"18447342806514853",23000,2500,1000
"2019-06-18 11:30:44.618",6599,"02644052806510803",24900,2500,2000
"2019-06-18 11:41:01.112",6175,"31116652806513717",41300,2500,1000
"2019-06-18 11:51:20.706",12174,"70708262806513954",88000,0,2000
"2019-06-18 11:53:14.668",6951,"17649362806513944",22100,2500,1000
"2019-06-18 12:01:24.449",5699,"25448862806510325",24900,2500,4000
"2019-06-18 12:08:50.239",8109,"14203372806516540",25800,5000,4000
"2019-06-18 12:14:28.735",4046,"63786672806518248",14500,2500,0
"2019-06-18 12:46:22.861",9837,"26828592806515149",36500,5000,4000
"2019-06-18 12:54:33.078",6131,"19037003806513546",27000,2500,2000
"2019-06-18 12:55:43.829",7392,"03834103806519526",16900,2500,2000
"2019-06-18 12:55:52.581",3078,"28525103806519800",24120,2000,2000
